	JL_heart	JL_kidney	JL_muscle	JL_notochod	JL_ovary	JL_testis	Lj_brain	Lj_gill	Lj_heart	Lj_kidney	Lj_liver	LJ_Brain	LJ_Intestine
g33762	0	0	0	0	0	0	0	0	0	0	0	0	0
g33763	0	0	0	0	0	0	0	0	0	0	0	0	0
g33764	0	0	0	0	0	0	0	0	0	0	0	0	0
g33765	0	0	0	0	0	0	0	0	0	0	0	0	0
g33766	0	29.6167419835772	0	3.30005539868999	16.4729684048089	4.99425780214939	29.533288978271	28.9425563939922	26.1404339395683	16.5695645995627	1.76459381196195	5.37302798410524	4.50898131362713
g33767	0	94.4104572043533	0	0	5.62623551428614	238.805890309672	43.4512757381459	48.8442331030457	9.61487225363431	33.0121593554505	0	17.1278133439676	21.5601865111366
g33768	0	0	0	0	27.5764782953743	19.5080868140295	8.87385208736782	6.65015380276209	0	0	0	20.9876022665519	0
g33769	0	80.5265664390072	19.5259901863935	0	21.5948157239512	61.1062131086514	13.8980183427158	187.47565941022	12.3013806774439	0	0	10.9567629479793	165.506137629608
g33770	0	0	0	0	0	8.99398807659805	0	0	0	0	0	0	0
g33771	0	0	0	0	0	0	125.451139022744	0	0	0	0	39.5607016174828	0
g33772	0	36.5053767856833	0	24.4057430374228	26.1057327862876	9.23382775864065	16.801159952083	12.5909578665629	37.177506047386	20.4235225879054	39.1504547080623	6.62275449300081	41.6830272548641
g33773	107.916210585781	47.4780911952529	107.449379522813	15.8707866572836	135.810170564502	36.0279406767771	677.387807316644	630.457644619081	473.852027945006	464.841735201603	347.941179847664	361.763178952935	618.017138200731
g33774	0	0	0	0	0	0	0	12.2639199998989	0	4.9732603704315	6.35559329676337	0	0
g33775	0	10.3512410545416	0	41.5220580976948	0	15.7097258653622	10.7190765289755	5.35532234400122	15.8127388670356	4.34337673183242	0	11.2674462073738	0
g33776	0	0	0	0	0	0	0	4.27940410872606	5.05434372245429	0	0	0	0
g33777	581.906631626189	49.7800592532044	24.1412242304501	12.480209507773	0	84.9931873238513	0	0	0	0	0	40.639629843414	8.52607375667675
g33778	0	0	0	0	12.2370622435724	8.65671352372561	86.6309810029284	177.06034499854	69.7078238388488	28.7205786392419	30.5862927406737	6.20883233718826	15.631135220574
g33779	0	46.8017651098504	0	0	8.36722204688708	35.5147221486179	371.564114324913	12.1066902563105	185.88753023693	363.303046034855	213.319785268289	50.9442653307756	0
g33780	152.404117806859	365.053767856834	227.617257029959	392.235155958582	550.085083711062	1523.58158017571	360.024856116066	350.74811199711	525.796156955888	262.588147558784	531.327599609419	539.28143728721	982.528499578944
g33781	13.0867127655546	10.7474122038322	5.21204056005794	5.38890302592751	0	0	0	4.17021420997545	0	0	0	11.6986831083429	9.20380876579435
g33782	0	0	0	0	0	1064.52842874615	0	2.69806239997776	12.7465735019609	28978.7903176747	0	2.83832335414321	0
g33783	0	0	0	0	0	0	778.96287050567	0	0	6.96256451860409	0	72.2482308327362	0
g33784	0	29.2823877960026	0	381.747584943646	0	11.1102205652093	40.4305988151731	53.0234188230923	17.8929173490093	86.0081499356977	62.8082161091908	0	0
g33785	28470.5851976617	83.9847625437498	0	791.68936386732	4678.61177312532	0	289.897315124132	34.7603131285478	123.164743960665	56.3839580647693	117.091083866137	493.659307300368	701.962636899399
g33786	0	0	0	0	0	0	82.9637430839978	8.10963412207058	31.9272475597782	10.9620529157412	2.80179780830599	0	0
g33787	0	0	0	0	0	0	0	0	0	9.26470278685224	0	12.0170948461709	15.1269050521685
g33788	0	0	0	0	0	0	0	0	0	3.33960216735371	4.26785480102424	0	0
g33789	0	0	0	0	2.96656054389633	0	0	145.940647998797	0	3.48128225930205	0	0	0
g33790	0	0	0	0	7.8317198358863	0	0	0	0	0	0	23.841916174803	0
g33791	0	0	0	0	0	0	0	0	0	0	0	0	0
g33792	0	123.598915929639	0	82.6323037176766	13.3921337822954	19.8950461283981	0	7.75093165520289	2.28862896324538	0	0	83.5771685334237	0
g33793	0	26.4531715838285	0	0	0	30.1103079086109	36.524260765398	20.5287356520048	16.1641330640809	27.7493513422627	42.5548420739809	0	18.1230553282018
g33794	0	0	0	0	0	8.48004590079245	0	11.5631245713333	0	0	0	0	0
g33795	0	75.3551355667777	24.3627033518304	25.1894136854134	26.9439902610768	209.667189932437	52.021940218606	12.995254678792	0	31.6189856578811	40.4075794005232	41.0124704841795	34.4171784673191
g33796	0	0	0	0	0	0	0	0	0	0	0	0	0
g33797	25.5957011671788	5.2550926274976	10.1939910378101	5.26995411076789	7.51604590776038	39.8773751572774	87.0693509992789	54.3755378114521	141.288794575478	17.6402786267897	19.7255170074211	54.3421793811489	14.401045884598
g33798	2821.16955851363	5828.69182678076	1970.99684050387	6772.59369288484	3563.43252532827	4404.5358408716	1360.89395611873	2335.62268424742	2810.61945718238	1501.12891021104	3569.21645421835	2364.32335400129	3601.41355482026
g33799	0	0	0	15.0859675368685	0	11.4154464049129	10.3853323879634	46.697233845769	18.3844810124436	0	8.0667145689689	0	10.3062430025763
g33800	4.14785701651638	0	0	0	0	0	0	0	2.60184723504257	1.78666119062158	0	2.31744908386498	0
g33801	3502.82450529075	2420.54315622164	1695.57714388722	617.635515718671	824.138494517996	9094.14116975749	790.958340573261	559.357632136845	476.587872218454	361.123189177109	196.136855610136	1567.6996698928	2776.7529403621
g33802	130.995680826131	126.406142602685	75.6488264195837	99.7926379108769	109.62869121943	324.499202421778	85.4086471041553	69.5718447931398	47.6587872218456	48.525928545674	49.034213902534	169.797536608371	99.4987782213361
g33803	6.50505380882934	0	0	6.6966977846587	0	0	55.3208925251517	3.45483599997153	4.08045798081066	8.4060230163635	0	18.1721922064046	0
g33804	0	19.6265466589695	0	0	70.1767010384079	111.699529338395	74.5212739810139	30.4619948384587	11.9927438862535	37.0588111474088	31.5729473452116	80.1139656411391	60.5076202086737
g33805	0	0	0	10.3609286479625	0	0	21.3977037125586	0	6.3131614042731	0	199.445712663714	0	0
g33806	0	0	0	0	32.4775111677749	0	17.9159288588563	26.8527537438545	7.92885200062734	21.7786378307048	34.7900960083492	7.06217896173072	8.88974514914164
g33807	137.736115858311	21.4233431840864	4.15576629945152	4.29678574602515	32.17255801127	9.75404340701479	59.1590139157853	99.7523070414311	424.137745047642	39.5525965610844	29.8683046481696	16.3236906517626	35.2250934548148
g33808	0	0	41.4927291460862	53.6259002287122	19.1204097555818	48.6940135709565	369.166112228388	331.988146872264	189.51814606187	125.652531546683	126.168457555279	81.490924425596	95.2522302503731
g33809	0	21.1421101075386	20.5060591918882	0	7.55957513116438	120.324975619352	138.658221612269	0	96.8911837142301	22.1780530032756	11.3370042590914	5.75335815029029	14.4844496252424
g33810	0	17.3285016387737	0	0	0	0	0	0	0	0	0	0	11.8717482687904
g33811	0	12.4450148133011	0	0	0	0	0	0	0	0	0	0	0
g33812	0	0	0	0	0	0	0	5.95160823524507	0	0	0	0	0
g33813	0	4.82025221641945	0	87.0099113570092	13.7882391476871	3.65776627763054	6.65538906552584	4.98761535207156	0	6.06772788152999	0	0	0
g33814	250.038005776878	427.797384207227	82.9854582921723	693.011633724898	1063.68310271052	474.454491204194	772.409096354779	721.86140653251	1198.43835599867	748.392001080247	910.530406972362	598.197115563716	202.90415911322
g33815	1834.67377487238	714.993844687745	515.884122886371	174.881916669431	180.827926147056	800.608155187871	60.1952386818263	31.5776411462365	63.9358384254411	14.6346897524799	46.7561162914757	721.331858791811	591.39454274019
g33816	5.46531160168038	11.2209149955993	0	236.305606253736	6.01822733290444	2162.75924756686	0	0	0	0	0	6.10704820051303	0
g33817	15.6886591860002	1385.05694275093	78.1039607455741	5685.10249577615	800.44783616779	525.513432734402	211.24987880928	199.974036704234	108.252149961507	155.429013812368	112.269686295179	210.369848601202	176.539880138248
g33818	0	0	0	0	0	0	47.6503486035969	0	210.880811613324	16.0899600219843	8.22488544287024	0	5.25416309935263
g33819	0	0	0	0	4.63964445253928	19.6929975895179	0	93.9846381034908	23.7865560018821	108.893189153524	41.7481152100191	0	0
g33820	20.9455921069636	50.1710021269207	48.6616299933157	409.69064719234	64.0683887098028	206.673369990517	4.94798558798258	14.8322802093018	8.75909828341554	9.02217130028543	7.68660759975045	152.132645748906	152.219431990931
g33821	0	0	0	0	0	0	47.1060559404197	22.0635943923415	5.21179991318496	14.3155532158216	0	0	5.84341503572862
g33822	0	0	0	0	0	0	0	0	0	0	0	0	0
g33823	0	0	0	0	14.6844746922868	0	18.9013049460934	0	0	11.4882314556967	7.34071025776169	7.45059880462592	9.37868113234444
g33824	16.1640731007275	0	0	0	94.9299374046826	25.1831666144745	252.017399281246	309.050783997453	111.532518142158	529.154903413912	685.132957391093	0	125.049081764593
g33825	17.8200805898889	54.8800207802588	88.7149665484251	36.6901482188428	82.8522699787527	351.666936910368	0	0	0	2.55862615939795	0	96.2438152936089	45.9534487553626
g33826	0	7.56326867106699	110.035966796251	7.58465771190627	0	11.4785151695809	0	62.6069728171636	0	3.17354460102121	4.05564102638768	8.2327058614651	0
g33827	0	13.89798608592	0	6.96864490281743	0	0	542.093263682375	172.566427612791	658.155088021616	291.579478570984	85.7037238215832	22.6921791003835	28.5645110629779
g33828	0	0	0	0	0	0	35.0024165668397	0	23.2359412796162	5.31862567393369	0	41.3922155812552	0
g33829	0	0	0	22.6912900141328	0	0	0	0	0	3.16480205391096	0	0	0
g33830	86.6557709551632	0	0	0	0	0	0	0	428.816360366058	0	0	0	0
g33831	0	0	0	0	15.9181297477364	0	0	0	0	0	0	0	0
g33832	0	0	0	0	0	0	39.792220939144	29.8206896839647	35.2207952027867	12.0928752165229	0	0	0
g33833	0	0	0	0	0	0	6.34271978056827	4.75329785230981	0	0	9.85330235941164	0	0
g33834	0	0	0	0	0	0	0	0	0	0	0	0	0
g33835	9.0716736789797	0	0	0	0	14.133409834654	0	0	0	0	0	0	0
g33836	18.0207571731083	0	17.9428017929022	55.6549883454744	0	0	166.024975877848	0	11.3039714333268	7.76231855114647	19.8397574534099	60.4102605780481	63.3694671104353
g33837	762.020589034294	728.922296207637	224.168510711323	89.1443536269504	467.233285663672	3339.01807343702	435.711899731374	45.989699999621	130.362683542782	78.3288508342961	38.1335597805802	1083.72346249104	444.57384588386
g33838	0	13.8277942370013	0	13.8668994530812	98.885351463211	94.4368748042794	76.3689088731048	236.080459998054	92.9437651184653	278.502580744165	37.0742942311197	15.05171475682	37.8936611407857
g33839	0	0	0	0	0	0	44.7368164404578	0	0	0	0	0	0
g33840	0	10.4900508004837	10.1744623193468	0	22.5049420571446	23.8805890309673	304.158930167022	10.854274022899	12.8198296715124	35.2129699791472	16.8751959948545	62.8019822612148	0
g33841	0	0	0	0	0	0	80.4310848769935	30.1379310635814	92.5482597349822	24.4430456504186	18.7422389559873	0	0
g33842	0	0	0	0	0	0	7.32608718840832	5.49024325576871	0	0	0	0	0
g33843	0	21.1912016944756	0	59.5031660742121	0	0	0	0	0	5.33509200728953	0	0	0
g33844	35.7197151109826	0	0	0	0	0	0	0	7.46869541130522	0	6.55420558728722	0	0
g33845	25.1610571850946	0	0	12.9511608099532	4.61775933719712	0	0	26.7260898111005	63.1316140427309	0	0	0	8.8478123890042
g33846	38.1010294517147	156.451614795785	18.9681047524966	137.282304585504	349.630349816353	281.961526201349	0	40.4709359996666	47.7996506323536	90.2646757233318	20.9734578793191	138.368263514481	294.758549873683
g33847	7.11219216432009	29.2043014285467	7.0814257742654	14.6434458224537	10.4422931145151	49.8626698966596	5.04034798562493	3.77728735996887	0	18.3811703291148	7.83009094161247	27.8155688706034	0
g33848	53.0760609277618	40.8642277451679	0	27.3198616090554	4.87047253475517	0	84.6327087138512	70.4717791038969	124.849833741222	102.879684677882	167.99635415773	0	46.660105136042
g33849	0	0	0	12.5371967657994	0	0	8.63073285209747	19.4038734244977	22.9176407141421	15.7373033639682	6.70384498425726	0	0
g33850	44.0838357292566	316.782195247665	0	0	32.3624786606872	103.022045241032	0	0	0	0	0	36.9451180394674	139.517570563801
g33851	23.191930970609	95.2314177017826	0	15.9167889374496	0	72.2647389806661	5.47863911480969	0	9.69847983844851	36.6291437717869	0	0	0
g33852	0	0	0	0	0	0	22.2368293483453	0	0	0	0	0	0
g33853	12.1784112402741	25.0036827299201	12.1257290655229	25.0743935315988	44.7015972367941	3642.93478697056	8.63073285209747	12.9359156163317	7.63921357138069	5.2457677879894	0	34.0209991078809	8.56500560031456
g33854	15.5969126410528	0	0	48.1692296791241	17.1748242015051	60.7488668331622	88.4271576425423	57.9846743854869	0	33.591320045897	17.1712520649396	26.1424519460559	43.8768707945939
g33855	1410.96715517963	3303.14780270457	2518.47481165407	584.556909847951	4553.76613038228	5334.76952120174	4755.81221224288	22362.1504109125	3842.47514115564	4951.05716929383	1165.04175703831	1403.59667803275	2892.26424597461
g33856	0	60.8422946428054	0	213.55025157745	87.0191092876255	92.3382775864066	168.01159952083	236.080459998054	148.710024189544	229.764629113936	244.69034192539	49.6706586975062	187.573622646889
g33857	0	0	0	0	0	0	0	0	0	25.9133040354063	0	0	0
g33858	459.840010624144	472.052286021768	213.663708706283	504.946407670818	292.56424674288	47.7611780619343	152.07946508351	32.562822068697	115.378467043612	52.8194549687207	84.3759799742722	1387.35288086138	344.962984178187
g33859	0	33.8012748015587	0	90.3916408793438	36.2579622031773	17.0996810345197	77.7831479263107	99.0955017275784	61.9625100789767	47.2766726571885	48.3338947013116	0	7.71907912127115
g33860	17.5465267211844	108.075128641826	34.9412455967042	126.4442279077	128.811181511288	68.3424751873075	49.7402761739301	93.18965526239	33.0194955026126	52.9063290722877	48.2941464326427	29.4102584393129	74.0422194658771
g33861	0	24.6657951254616	35.8856035858043	74.2066511272991	0	65.5102645038694	25.5423039812074	38.2833178375223	30.1439238222049	0	6.61325248446999	13.4245023506773	25.3477868441742
g33862	27.5666362958143	49.5227979650743	0	7.09469274343687	7.58887580996736	21.4740180433504	122.101453140138	168.367459843574	103.751179667124	86.0875225362289	49.31743325628	23.1026319523284	19.3874545371462
g33863	0	40.5615297618703	0	0	0	15.3897129310678	0	0	12.3925020157953	0	10.8751263077951	11.0379241550014	0
g33864	60.0691905770278	36.9986926881924	0	49.4711007515329	0	131.020529007739	14.1901688784485	8.50740396389385	17.5839555629528	8.62479839016273	2.20441749482333	11.1870852922311	0
g33865	71.5992499763765	36.7503793144462	0	9.21357748895995	13.1404695232992	13.9436996355312	44.3990384639778	14.2598935569295	11.2281058532374	23.1306673604633	4.92665117970583	30.0024112937956	6.29441686734526
g33866	52.0912512035163	67.734585832811	20.7463645730431	32.1755401372273	6.37346991852726	43.2835676186282	29.5332889782711	44.2650862496351	21.7836949496402	7.47931735396925	9.55821648146053	67.9091036879966	34.1931082950057
g33867	0	0	0	0	0	0	36.8207239209612	9.19793999992418	10.8635569618985	29.839562222589	0	14.5141535155051	6.09005268334054
g33868	0	0	0	0	0	0	21.0014499401038	6.29547893328144	37.1775060473861	0	0	3.31137724650041	0
g33869	37.7415857776419	12.914638013803	0	19.4267412149297	9.23551867439422	68.6003713200898	106.988518562793	0	0	0	0	49.2020675777183	17.6956247780084
g33870	78.1559578496712	0	0	0	0	0	0	0	159.332168774512	0	0	0	0
g33871	0	144.947819590213	0	0	0	36.6637278651909	0	2782.97201080059	0	641.989404877173	0	0	0
g33872	0	9.8841272885424	0	19.8241595069319	3.53416960103172	15.0008032180083	204.707273784405	143.182372850805	90.5950057111392	111.979151373218	153.70440250909	10.7589874435031	6.77161092588046
g33873	60291.9926657135	201194.406148368	76849.5638002666	77793.3059317854	60784.8255444358	3399.72749295407	85514.0857106591	49748.5914795901	38732.2017548223	115613.383831421	67934.9367491037	121557.648376079	160290.186625523
g33874	0	24.1224956733589	0	0	0	0	66.612528444382	0	0	0	0	0	8.26315518268232
g33875	23.0915330010392	35.5571851808605	0	11.8859138169267	12.7138309024129	53.9639284595882	24.5471492806409	91.9793999992418	7.24237130793234	34.8128225930205	63.5559329676339	12.90146979156	0
g33876	0	7.05645169826352	0	0	0	5.35466815900554	4.8714703469313	0	0	2.96088439579814	0	0	4.83437171770332
g33877	0	0	0	0	0	0	0	0	0	0	0	0	0
g33878	0	0	0	0	58.2717249693921	0	0	0	0	0	0	0	0
g33879	68.3864631184625	89.3488243006236	61.9005749498724	25.6004297595345	59.3312108779267	72.6437498494458	4.40589858883298	26.4145969228592	11.6992151897369	10.7116377209294	6.84448508882209	118.098069630434	65.5851827436675
g33880	0	22.689806013201	0	7.58465771190627	0	0	0	0	0	0	2644.27794920477	4.11635293073256	0
g33881	0	23.6026143010883	0	0	0	0	16.2942284018047	0	14.4223083804515	0	0	0	0
g33882	0	7.41979202961043	7.19657090880629	7.44077531628745	0	0	0	0	0	0	3.97870474675431	8.07652986951318	10.1665920133815
g33883	0	0	0	0	0	0	0	0	0	0	0	0	0
g33884	0	0	0	0	22.1485289476423	0	76.9736400519643	76.9130910400903	52.9905629182199	31.1897686580003	46.5022369269971	0	0
g33885	0	0	0	0	0	0	0	0	0	0	0	12.9575631384799	0
g33886	0	0	11.8023762904423	0	0	0	25.2017399281246	75.5457471993774	96.6615157232035	30.635283881858	6.52507578467706	19.8682634790025	16.6732109019456
g33887	16.1152390430213	24.8148331624736	8.02276333942453	0	11.8303925013388	6.27677113502764	0	0	0	0	0	22.5093619475103	5.66687681712655
g33888	131.772335060278	119.039272127228	0	62.4010475388653	6.77149689367639	12.3178532353408	0	5.59874608691038	3.30629994492563	1.13520073672893	1.45073325252207	57.425563909172	9.26747147464865
g33889	22.3497658794975	137.65994039294	51.9238621716387	130.379842343774	19.1417733419009	63.8372170464682	242.865929474944	166.179541674608	233.657510074353	157.24115679585	135.331529891696	49.9481484109	26.1974333305711
g33890	0	0	0	0	0	0	69.5753556297918	165.111487360603	51.3186433169438	7.04799475809617	18.0140129024826	9.14183902408088	23.0151684229311
g33891	0	0	220.495658133714	0	7.06833920206343	15.0008032180083	6.82357579281351	0	24.1586681896371	0	0	0	0
g33892	0	0	0	0	0	0	0	0	0	7.50864801025933	0	0	0
g33893	0	29.8680355519227	0	19.9683352124368	0	0	0	0	0	0	5.33869836928123	0	0
g33894	0	0	0	0	0	0	0	0	0	0	0	0	0
g33895	0	202.807648809352	32.7843785845619	999.957527227741	0	0	0	0	0	21.2745026957348	0	36.7930805166712	34.7358560457202
g33896	0	33.186706168803	0	16.6402793436974	0	88.1410831506608	91.6426906477258	85.8474399992927	20.2786396622105	6.96256451860411	0	270.930865622761	22.7361966844714
g33897	0	0	0	0	0	0	0	0	0	0	0	0	0
g33898	0	0	0	0	0	0	12.4350690434825	9.31896552623897	11.0064985008708	11.3370705154903	4.82941464326427	0	6.17018495548976
g33899	118.01203812478	436.12618283781	658.008589644128	72.8932590719488	95.2974758791477	478.034445911928	0	75.211473981681	14.8052015232953	10.1665765094662	0	92.3083037741263	481.383633341573
g33900	0	0	0	0	0	30.3300911780167	27.5931459067057	0	0	0	0	0	0
g33901	93.9109880852122	57.8430265970334	18.7009483475318	19.3355358571131	0	277.990237099921	346.080231407345	229.430306195292	471.264161164048	105.17394994652	144.746399448822	10.4938011332759	66.0470502277776
g33902	54.7091704947699	14.0405295329551	0	14.0802363677439	10.0406664562645	21.3088332891707	290.789306862976	116.224226460581	180.167913921948	64.8054082116229	52.70253518393	84.0580377957798	48.0958006786894
g33903	0	0	0	0	0	0	227.515707684458	91.809067777021	108.434392638209	170.196021565878	108.751263077951	0	0
g33904	0	0	0	0	0	0	0	0	0	0	0	0	0
g33905	0	0	0	0	0	0	5.88825699255248	0	15.6353997395549	0	0	0	0
g33906	1062.74135788691	755.283657634828	427.327417412567	1830.43072780671	1312.78828666676	995.024542956969	0	0	0	4.4016212473934	0	245.498657930203	129.36111906682
g33907	65.5837392201647	134.650979947192	0	202.547662503201	0	51.0888011236266	15.492872906634	11.6105144261338	0	0	0	48.8563856041044	0
g33908	0	0	0	0	0	0	13.6965977870242	10.2643678260024	12.1230997980607	0	0	0	0
g33909	0	0	0	27.7337989061623	0	0	0	0	0	0	0	15.05171475682	0
g33910	0	0	0	0	0	0	0	382.974968441288	0	0	0	0	0
g33911	0	58.253260828218	8.07153393723259	0	121.998675255068	0	0	0	0	0	0	9.05847878981874	62.7145850795071
g33912	17.9600812230305	55.3111769480049	0	46.2229981769372	0	41.9719443574574	12.7281514788508	62.0009288883778	56.3295546172517	92.8341935813882	24.7161961540798	5.01723825227335	44.2092713309166
g33913	141.435639631365	41.4833827110037	13.411791239139	34.6672486327028	12.3606689329013	26.2324652234109	0	0	0	0	0	18.814643446025	4.7367076425982
g33914	0	39.6797573757428	0	39.7919723436243	0	321.176617691849	219.145564592388	205.287356520047	72.7385987883639	122.097145905956	7.09247367899682	0	9.06152766410092
g33915	145.146778863675	596.006151602993	433.556680057065	149.42291655565	33.2981285539384	508.802754047545	51.4321223022952	38.543748571111	0	15.630246878499	9.98736089491388	729.854576779682	574.204967286392
g33916	116.976844807896	840.584333880866	69.8824911934084	192.676918716496	188.923066216555	2679.02502734246	49.7402761739301	12.4252873683186	0	70.5417720963835	51.5137561948189	143.783485703307	1135.31403181012
g33917	0	12.9451690729373	18.8335791868761	6.49088910569757	4.62867602593753	44.2044945892372	17.8735744171097	23.4406130494522	27.6853768437981	24.4430456504186	17.3539249592475	3.52274175159618	26.6061876094878
g33918	31.9409827738926	2737.90325892625	7.95070259086683	106.866464647398	0	1984.30535142645	11.3181466743074	12.7228990418113	15.0268362766381	15811.7964077359	0	4.46143640995564	994.027880493993
g33919	0	0	0	0	0	0	0	0	0	0	0	0	224.447069833884
g33920	0	171.11895368289	0	51.4808642195638	67.3038423396482	142.835773141473	437.092676878413	61.9711207494891	83.6493886066186	114.882314556968	18.3517756444042	176.951721609866	46.8934056617221
g33921	57.2684185010435	8.398476254375	0	8.42222727518427	18.0177603586341	6.37304063096365	40.5856241173785	52.1404696928219	41.0549146535551	59.9079554438175	22.5175161281034	4.57091951204045	0
g33922	45.9840010624142	259.628757311972	22.8925402185303	94.6774514382782	25.3180598142876	125.373092412578	277.001882830679	73.2663496545685	100.95615866316	79.229182453081	63.2819849807042	128.458600079757	48.5104196500575
g33923	0	82.9667654220076	0	0	0	0	100.23419289595	64.3855799994694	25.3482995777632	60.9224395377858	11.1222882693359	56.4439303380751	14.2101229277946
g33924	0	25.0036827299201	0	0	44.7015972367941	0	77.6765956688772	135.827113971483	53.4744949996648	36.7203745159257	20.1115349527718	6.80419982157619	17.1300112006291
g33925	0	15.8719029502971	7.69720192854933	63.6671557497986	22.7006372054675	60.2206158172217	54.786391148097	57.4804598256132	38.793919353794	33.2992216107153	21.2774210369904	4.31918771282662	21.7476663938422
g33926	31.1158407189004	118.642474553471	4.42589110891587	54.9129218342014	16.3160829914299	0	129.158917131639	40.1336781996693	105.95589223505	49.7823363080193	46.4911649658241	37.2529940231296	37.5147245293778
g33927	0	0	0	0	0	0	60.971951439011	0	10.7934694976282	29.6470489179271	132.606378849888	9.61367587693667	0
g33928	0	155.342028875248	18.833579186876	19.4726673170927	55.5441123112502	44.2044945892373	40.2155424384968	40.1839080847753	11.8651615044849	122.215228252093	41.6494199021941	253.637406114925	79.8185628284631
g33929	0	245.185366471007	0	1085.96449895995	51.1399616149291	31.0091230700618	0	0	0	0	0	11.1202967233223	0
g33930	16.1396191323451	12.4261872568514	4.01745032579353	12.4613287067023	2.96207255517636	62.8626700663888	265.933639937473	92.1463822685296	91.1158242008553	86.9003892261482	53.3062166978157	42.8324893458072	28.3772500222223
g33931	0	8.32189440403116	0	0	0	0	0	0	0	0	0	0	0
g33932	0	61.8735199757344	15.0030207081894	62.0484992476852	11.0617511806304	23.4758332846796	0	0	0	0	0	0	10.5973798105587
g33933	864.190947340567	1315.4172081992	178.024670302761	306.77609963241	235.170358200497	824.080438236226	253.425317712985	79.1331150831468	243.003810477328	38.5080383989836	98.4229308303246	1107.18395644162	691.612239927077
g33934	202.391640426477	263.171139559521	94.0408566144012	134.272743102179	56.1295266484263	126.128170059004	0	0	0	0	2.47578760801406	173.386616363976	129.688339435454
g33935	4.71214145162549	58.0474189171643	9.38351471854953	0	3.45924021019713	33.036221221285	50.0917975603183	407.9270139189	56.1603669090373	36.5350116965622	12.9694527522291	47.3889676619317	79.5365184368433
g33936	0	0	3.893745843621	4.0258740347655	0	3.04635080013805	11.0858093525475	12.4617251611876	12.2653062473048	18.5294055737045	2.15270095535534	8.73970534266971	2.75034637312154
g33937	136.273754973286	19.9846953206296	0	0	14.291459554537	75.8252279450419	13.7965729533529	10.3392902188929	48.8463583104342	16.7711408112361	0	21.7535731521925	0
g33938	0	12.6754780505845	18.4412129538161	0	13.5967358261915	9.61857058191733	52.5036248502596	13.115581111003	27.1085981595523	15.9558770218011	20.3908618271158	27.5948103875034	4.34198200571502
g33939	0	0	0	0	0	0	8.83238548882873	463.335482239172	0	144.944976310193	0	0	8.76512255359295
g33940	760.296560552318	3344.94968285108	252.335873178009	1366.61117686927	1009.97292001249	3036.50874370684	9809.86279328924	3621.32470313758	1983.3610692248	5198.29477633339	1806.94406344903	2831.90180809311	1672.03636477091
g33941	10.4591061240001	0	0	10.7672395753336	0	0	333.552440225178	0	0	22.525944030778	0	23.3744276223558	0
g33942	0	36.3438485698174	0	0	0	0	0	0	0	5.08328825473308	0	0	0
g33943	0	17.7785925904301	0	8.91443536269503	0	0	190.240406924966	18.3958799998484	32.5906708856955	141.737920557298	19.0667798902901	38.70440937468	0
g33944	7112.19216432009	7805.42595746516	5916.71758770857	770.707674865983	2696.44739963629	10934.7960299692	1094.28607582646	6063.5402357395	572.337922045285	342.631464468149	167.419707633161	2078.32492971144	19333.2461938679
g33945	0	0	0	0	4.01215155526963	0	61.9714916265359	29.0262860653345	20.5695217885128	47.082915802036	18.0509268633485	0	0
g33946	0	0	0	0	16.0486062210785	0	0	0	0	0	0	0	5.12496236740134
g33947	0	0	0	0	0	0	0	0	14.9373908226104	0	0	0	0
g33948	0	0	0	0	6.04299370052956	0	46.6698887557863	34.9748829626747	10.3270850131628	35.4575044928913	27.1878157694878	9.19827012916781	0
g33949	0	0	0	0	0	0	17.3406467395353	0	0	0	0	0	0
g33950	0	20.2059281101568	0	50.6576769688205	122.822174548033	0	48.8225589013484	31.3612419185606	74.0806393564149	29.6743985940507	5.41749834521158	5.49859690378297	0
g33951	0	0	0	0	19.4496353540223	41.27704461644	225.313568893829	173.542589799895	997.145029747773	254.871360109829	111.812142999019	0	0
g33952	0	0	0	0	0	0	70.0048331336795	0	0	0	0	0	0
g33953	0	0	0	0	0	3.82617172319365	0	0	0	0	0	10.9769411486202	0
g33954	0	105.812686335314	128.286698809156	26.5279815624161	37.8343953424459	260.956001874628	9.1310651913495	13.6858237680031	8.08206653204045	11.0997405369051	7.09247367899682	21.5959385641332	90.6152766410093
g33955	0	0	0	0	0	0	88.2060897484358	56.6593103995331	144.992273584806	91.9058516455745	195.752273540312	9.93413173950123	0
g33956	0	0	0	0	48.1458186632356	0	286.618148772729	40.6368004914683	0	23.541457901018	0	24.4281928020522	0
g33957	0	309.951312331274	0	742.533219770647	92.3551867439423	104.533899154422	106.988518562793	160.356538866603	31.5658070213655	86.7036336279003	18.4671956170105	65.602756770291	94.3766654827112
g33958	0	0	11.0188160387947	0	0	0	196.071628071508	94.0403492108431	118.011585586101	123.939426492994	85.2862602561527	0	0
g33959	0	69.9039129938616	5.65007375606281	0	12.4974252700313	26.5226967535423	16.0862169753987	723.310345525953	24.9168391594183	197.988669768392	71.8452493312845	0	287.346826182468
g33960	0	0	0	2.72927046889669	0	4.13043985227464	11.2731441030378	14.0803455267229	4.98902914154784	17.1295697649554	10.2157001599069	1.48123236672484	1.86454893287166
g33961	22.6023056069495	0	0	0	0	0	0	0	4.72595415856602	3.24526312307819	0	0	0
